Time,Temperature,Humidity,Pressure,Pm2.5,Pm10
15:56:55,33.2,90.11,64.41,93.83,5.16
15:57:13,29.01,28.18,24.44,57.99,19.6
15:57:15,8.49,24.32,98.69,93.96,7.34
15:57:33,18.34,44.44,85.3,73.05,77.85
15:57:35,81.47,99.57,78.61,32.54,28.42
15:57:53,94.19,32.64,36.95,65.68,81.19
15:57:55,73.42,84.67,5.58,82.73,80.83
15:58:13,78.08,54.75,37.01,94.02,58.49
15:58:15,75.7,49.48,26.63,43.31,55.06
15:58:33,97.63,80.29,65.14,63.99,57.77
15:58:35,37.27,55.3,9.61,87.92,66.73
15:58:53,44.65,65.31,12.66,84.7,11.82
15:58:55,65.42,71.88,75.85,19.27,93.99
15:59:13,45.57,5.03,64.56,68.72,64.9
15:59:15,89.86,5.92,86.25,64.84,43.02
15:59:33,49.77,55.06,35.72,31.33,72.66
15:59:35,81.09,44.28,62.74,88.31,18.8
15:59:53,62.91,22.94,56.22,81.51,50.13
15:59:55,46.32,25.39,35.02,29.76,31.34
16:00:13,14.72,52.38,88.22,79.4,14.7
16:00:15,92.38,32.14,54.75,29.43,36.94
16:00:33,32.0,45.26,14.87,30.93,44.11
16:00:35,41.87,21.62,89.51,6.65,50.98
16:00:53,74.53,66.8,16.55,54.61,88.06
16:00:55,10.09,49.98,93.89,41.62,83.72
16:01:13,70.75,61.65,11.25,2.66,77.38
16:01:15,93.99,93.06,14.54,50.09,33.8
16:01:33,68.9,93.09,7.6,81.26,8.64
16:01:35,81.1,60.61,84.24,74.16,29.85
16:01:53,41.65,67.55,27.74,20.96,16.15
16:01:55,49.35,68.35,86.61,78.83,72.79
16:02:13,90.21,78.55,13.13,22.39,27.89
16:02:15,32.51,0.2,42.93,75.05,19.77
16:02:33,52.86,32.41,43.64,64.36,81.39
16:02:35,13.56,68.32,38.92,48.57,57.12
16:02:53,5.1,1.18,11.21,47.52,55.88
16:02:55,17.16,11.84,56.4,42.24,78.68
16:03:13,60.9,95.5,60.16,30.12,59.71
16:03:15,49.35,31.46,9.5,12.4,46.13
16:03:33,33.23,73.2,3.44,95.3,17.87
16:03:35,17.83,64.01,66.2,46.66,63.81
16:03:53,86.99,47.07,76.97,51.56,8.38
16:03:55,28.44,63.53,54.3,8.89,32.17
16:04:13,23.34,2.03,3.81,57.65,9.09
16:04:15,62.6,57.9,69.08,89.89,20.08
16:04:33,18.27,80.81,28.39,67.88,87.35
16:04:35,64.94,77.07,29.51,54.59,56.05
16:04:53,71.2,51.66,39.05,48.59,76.97
16:04:55,94.58,61.15,86.35,84.82,80.18
16:05:13,88.64,23.97,64.31,28.08,27.58
16:05:15,1.05,36.24,29.16,88.67,93.74
16:05:33,25.33,63.98,18.67,90.15,50.11
16:05:35,61.08,90.15,16.33,84.59,85.02
16:05:53,80.12,78.08,35.31,22.3,28.41
16:05:55,53.51,97.85,28.99,97.99,83.65
16:06:13,61.88,40.14,57.31,45.22,20.63
16:06:15,70.96,18.23,99.08,84.51,11.34
16:06:33,60.56,74.88,72.04,54.47,11.63
16:06:35,35.76,53.51,34.45,65.75,80.43
16:06:53,45.85,24.08,89.12,28.15,1.43
16:06:55,87.41,42.77,75.08,64.92,70.99
16:07:13,9.93,27.71,35.38,38.92,98.85
16:07:15,89.22,8.78,10.01,59.42,17.31
16:07:33,77.79,79.94,17.07,61.28,12.21
16:07:35,72.96,72.78,7.34,78.15,70.13
16:07:53,36.87,60.43,87.54,12.68,15.74
16:07:55,44.69,32.79,24.54,78.38,65.51
16:08:13,66.09,5.68,70.59,15.42,61.57
16:08:15,29.17,96.39,71.72,82.33,59.16
16:08:33,12.63,80.32,53.66,22.12,47.69
16:08:35,92.65,19.39,64.72,60.43,78.03
16:08:53,10.71,53.26,89.61,71.17,18.61
16:08:55,99.12,21.58,66.34,56.72,11.38
16:09:13,8.3,18.06,6.87,95.92,28.2
16:09:15,86.0,63.92,34.79,73.51,2.64
16:09:33,42.15,75.72,38.98,88.29,11.22
16:09:35,48.6,5.94,73.87,20.55,55.8
16:09:53,71.74,4.9,0.36,2.96,85.08
16:09:55,45.02,98.9,41.85,43.18,10.21
16:10:14,13.6,21.88,70.92,90.35,72.5
16:10:15,73.7,63.56,21.39,11.54,94.15
16:10:34,44.41,88.62,23.11,13.44,85.14
16:10:35,38.33,53.37,68.03,79.82,26.3
16:10:54,76.75,60.88,16.05,82.83,32.05
16:10:55,46.76,96.45,26.94,42.24,0.76
16:11:14,89.32,23.79,51.22,1.51,36.24
16:11:15,19.75,53.78,40.44,57.75,29.18
16:11:34,78.05,49.94,90.69,56.39,94.7
16:11:35,37.94,6.21,20.33,50.15,25.93
16:11:54,63.59,23.88,91.1,98.29,23.57
16:11:55,59.71,93.0,83.52,5.54,61.39
16:12:14,74.35,12.41,57.97,6.15,7.77
16:12:15,87.47,32.42,47.83,40.77,34.54
16:12:34,18.25,12.37,4.01,63.56,58.19
16:12:35,43.95,43.65,64.09,80.92,40.44
16:12:54,66.61,52.67,17.38,73.82,42.48
16:12:55,46.14,93.68,98.63,38.28,65.05
16:13:14,71.09,35.88,2.5,1.39,15.59
16:13:15,55.62,87.82,18.82,11.35,78.14
16:13:34,39.61,79.41,19.83,19.24,39.27
16:13:35,98.25,9.79,79.49,92.22,86.83
16:13:54,53.45,25.96,30.27,47.72,25.09
16:13:55,74.92,5.24,71.03,16.13,77.84
16:14:14,54.13,53.31,27.91,65.39,31.91
16:14:15,36.57,23.49,29.78,36.13,85.88
16:14:34,75.74,49.89,92.99,75.49,61.86
16:14:35,86.51,12.85,82.09,81.75,33.57
16:14:54,88.63,52.3,49.82,69.39,13.3
16:14:55,46.96,99.54,56.35,97.57,43.93
16:15:14,54.19,76.68,55.16,11.53,49.82
16:15:15,21.22,11.97,32.81,88.4,82.03
16:15:34,82.22,47.68,39.45,23.22,47.39
16:15:35,37.92,82.79,19.97,29.0,34.94
16:15:54,48.78,23.62,93.2,95.02,84.96
16:15:55,23.14,90.12,13.89,47.52,0.34
16:16:14,53.69,90.18,33.67,7.14,41.07
16:16:15,9.21,98.93,26.81,31.13,60.66
16:16:34,4.79,97.16,86.23,36.66,49.43
16:16:35,40.06,68.42,80.74,23.04,4.82
16:16:54,54.55,20.16,22.97,39.1,40.4
16:16:55,65.3,54.71,93.21,44.63,70.39
16:17:14,82.6,90.47,96.07,44.07,8.18
16:17:15,48.16,78.72,91.0,25.77,26.88
16:17:34,6.33,31.31,57.07,0.65,6.39
16:17:35,72.68,64.0,10.2,76.74,81.18
16:17:54,86.41,50.59,42.61,0.72,69.82
16:17:55,46.49,23.19,82.14,92.84,2.43
16:18:14,88.85,0.73,32.13,44.17,5.03
16:18:15,92.97,9.03,58.33,60.01,23.6
16:18:34,18.29,17.3,17.39,33.86,72.91
16:18:35,81.85,74.8,43.34,1.91,37.38
16:18:54,43.29,12.91,36.15,17.63,24.9
16:18:55,31.1,25.18,36.53,45.92,93.27
16:19:14,16.38,3.13,71.6,34.75,48.01
16:19:15,87.02,69.28,97.5,6.16,5.02
16:19:34,28.62,72.66,2.72,5.94,67.43
16:19:35,89.38,88.52,57.14,63.31,4.69
16:19:54,76.2,70.88,51.25,51.17,86.28
16:19:55,84.58,54.66,54.32,19.67,61.31
16:20:14,15.62,98.51,14.96,48.26,75.01
16:20:15,53.04,98.3,9.2,8.82,47.43
16:20:34,40.38,88.0,9.67,94.29,67.37
16:20:35,81.4,26.2,83.3,74.3,11.83
16:20:54,58.4,86.41,86.49,91.16,91.44
16:20:55,17.61,68.1,65.22,8.63,66.03
16:21:14,41.06,40.19,56.22,21.39,40.11
16:21:15,68.62,39.03,29.93,34.29,8.3
16:21:34,7.56,87.06,12.88,18.61,36.18
16:21:35,59.82,69.56,72.97,15.23,56.9
16:21:54,8.41,92.35,84.13,2.52,49.36
16:21:55,70.11,2.34,71.85,91.86,80.25
16:22:14,47.29,46.81,31.55,14.77,60.68
16:22:15,80.96,95.29,84.93,81.69,42.84
16:22:34,97.39,25.51,98.08,79.13,7.32
16:22:35,91.52,81.48,19.56,63.12,57.1
16:22:54,59.94,80.07,26.34,7.17,25.45
16:22:55,77.95,20.46,30.26,29.98,91.48
16:23:14,36.29,42.2,49.21,76.23,90.43
16:23:15,34.42,40.71,42.23,62.92,8.36
16:23:34,52.24,49.33,26.62,39.45,89.3
16:23:35,91.02,41.78,49.9,30.78,42.29
16:23:54,33.97,9.14,89.06,29.47,99.65
16:23:55,28.75,80.98,95.77,68.21,72.73
16:24:14,73.95,5.76,77.06,95.08,76.67
16:24:15,19.52,33.74,29.97,51.49,63.41
16:24:34,34.68,88.74,94.24,24.18,60.36
16:24:35,72.47,71.76,19.54,67.41,99.98
16:24:54,27.82,82.09,1.97,19.59,77.41
16:24:55,30.23,51.43,32.18,97.22,85.19
16:25:14,0.92,54.96,52.33,32.2,35.66
16:25:15,62.42,66.35,68.57,48.31,68.12
16:25:34,31.91,13.14,8.95,15.14,22.63
16:25:35,81.08,73.77,19.62,7.18,45.74
16:25:54,63.17,78.06,41.06,80.13,60.33
16:25:55,5.38,65.62,67.39,84.26,31.8
16:26:14,42.47,7.64,61.58,22.22,26.99
16:26:15,65.45,79.41,56.95,70.96,5.26
16:26:34,99.13,45.54,66.21,63.31,96.56
16:26:35,1.39,52.31,76.28,83.71,75.45
16:26:54,66.33,14.8,10.37,92.45,41.85
16:26:55,14.73,51.53,30.6,18.69,85.23
16:27:14,12.02,98.13,70.4,54.93,49.72
16:27:15,6.47,12.15,8.61,63.91,51.96
16:27:34,91.75,86.05,59.83,26.29,22.23
16:27:35,21.91,59.46,21.98,75.25,47.55
16:27:54,32.92,66.2,80.64,60.53,15.98
16:27:55,24.76,43.59,67.56,75.85,19.95
16:28:14,2.34,82.7,93.76,83.34,75.48
16:28:15,13.44,5.58,80.83,12.81,55.31
16:28:34,34.87,5.7,69.98,65.7,56.74
16:28:35,91.26,73.79,81.88,0.76,78.29
16:28:54,8.58,77.93,82.97,85.45,52.16
16:28:55,92.78,63.47,78.48,97.49,54.23
16:29:14,64.6,70.37,84.36,33.1,29.86
16:29:15,61.2,41.34,12.84,38.02,58.19
16:29:34,79.03,2.9,92.42,32.67,75.16
16:29:35,92.02,27.71,18.33,17.89,21.46
16:29:54,61.83,7.36,87.74,84.4,57.13
16:29:55,72.03,38.32,26.71,79.2,89.93
16:30:14,43.19,95.33,81.33,62.18,78.79
16:30:15,76.7,82.06,40.09,9.77,38.81
16:30:34,16.62,69.47,29.93,24.04,24.15
16:30:35,60.93,49.37,61.12,83.07,19.77
16:30:54,74.42,55.3,30.22,97.93,31.29
16:30:55,37.44,39.11,69.21,31.54,15.49
16:31:14,50.78,58.93,44.48,19.53,49.19
16:31:15,50.51,38.61,92.53,65.49,10.34
16:31:34,38.19,38.76,85.0,34.08,7.45
16:31:35,33.52,87.5,28.52,71.92,64.05
16:31:54,36.74,79.33,26.22,61.38,29.44
16:31:55,72.78,70.11,63.92,90.53,38.35
16:32:14,27.68,81.1,43.02,67.2,77.57
16:32:15,75.81,94.2,78.88,59.04,95.83
16:32:34,0.17,25.88,53.12,33.07,29.29
16:32:35,94.89,88.59,17.96,59.46,49.46
16:32:54,6.42,52.86,55.16,93.72,26.94
16:32:55,62.77,17.17,35.36,92.83,78.45
16:33:14,2.77,48.74,49.37,64.64,16.32
16:33:15,56.81,58.62,15.05,9.45,7.82
16:33:34,0.87,48.22,26.39,98.08,67.08
16:33:36,4.06,23.05,33.51,8.31,69.6
16:33:54,9.96,37.11,68.77,91.33,41.21
16:33:56,44.19,57.07,12.27,84.12,7.85
16:34:14,5.81,11.71,75.08,93.6,29.9
16:34:16,58.63,64.57,86.39,68.82,74.63
16:34:34,93.11,32.5,1.18,28.43,3.13
16:34:36,97.51,70.36,10.98,90.88,94.74
16:34:54,6.46,72.63,24.19,6.57,23.1
16:34:56,73.64,54.19,70.98,83.25,12.85
16:35:14,97.77,82.17,98.14,15.37,52.96
16:35:16,14.89,68.59,28.98,21.73,26.11
16:35:34,72.19,88.02,44.84,23.46,47.27
16:35:36,43.61,64.59,40.53,62.42,34.77
16:35:54,74.54,5.79,20.47,34.22,50.95
16:35:56,73.67,2.63,2.37,20.37,90.09
16:36:14,79.31,42.31,7.4,84.04,44.48
16:36:16,40.18,72.52,19.0,2.48,27.2
16:36:34,9.52,53.24,40.57,6.67,34.48
16:36:36,89.9,44.04,27.72,95.91,67.21
16:36:54,68.07,75.4,44.89,91.57,84.88
16:36:56,32.34,27.31,78.04,21.46,66.03
16:37:14,74.49,96.47,68.53,70.69,89.1
16:37:16,7.26,76.12,65.19,42.12,62.7
16:37:34,84.0,91.81,80.28,30.69,5.54
16:37:36,93.16,26.38,85.86,23.62,28.08
16:37:54,89.76,88.72,86.34,66.8,61.77
16:37:56,59.61,19.02,53.07,46.3,53.23
16:38:14,56.91,10.79,72.69,34.11,81.84
16:38:16,49.06,39.99,6.61,90.21,9.85
16:38:34,43.01,37.79,30.14,40.12,89.4
16:38:36,42.63,25.38,87.84,29.0,71.98
16:38:54,54.49,66.44,33.7,84.67,1.04
16:38:56,32.06,22.85,99.68,85.62,70.97
16:39:14,40.57,16.95,98.67,16.08,88.81
16:39:16,56.97,57.14,28.66,83.36,94.76
16:39:34,78.39,43.86,45.99,84.91,88.37
16:39:36,69.58,51.96,28.94,38.24,98.69
16:39:54,94.45,34.28,79.83,59.42,31.11
16:39:56,36.74,98.79,26.45,6.45,53.9
16:40:14,48.35,19.98,37.77,65.02,44.2
16:40:16,70.35,12.83,85.05,52.04,75.5
16:40:34,91.44,58.03,67.52,50.92,26.3
16:40:36,36.54,52.47,16.15,32.82,70.58
16:40:54,33.52,68.58,34.31,65.7,7.39
16:40:56,11.7,63.95,62.26,9.53,3.97
16:41:14,66.29,55.0,45.96,16.33,49.36
16:41:16,40.88,52.92,48.75,77.81,55.59
16:41:34,90.49,29.07,13.98,23.83,24.83
16:41:36,28.3,77.99,96.01,86.15,38.15
16:41:54,65.26,76.8,78.23,11.05,38.21
16:41:56,21.34,76.27,31.67,80.66,37.71
16:42:14,65.31,17.99,10.07,77.01,20.42
16:42:16,65.18,81.73,48.28,88.73,27.45
16:42:34,10.25,73.95,68.25,71.22,33.5
16:42:36,48.57,25.16,30.4,7.93,91.17
16:42:54,0.36,29.04,55.21,43.81,39.28
16:42:56,81.3,25.05,60.88,18.11,68.84
16:43:14,95.93,5.77,18.68,2.22,88.43
16:43:16,64.47,26.12,42.08,20.05,14.67
16:43:34,76.04,1.52,35.48,75.07,40.09
16:43:36,12.34,81.53,21.64,1.02,40.75
16:43:54,84.23,97.04,71.22,96.06,62.23
16:43:56,42.31,37.93,29.56,56.99,74.25
16:44:14,32.73,22.95,99.3,76.34,23.79
16:44:16,46.88,20.83,91.47,15.17,52.96
16:44:34,88.7,91.34,54.53,94.67,58.68
16:44:36,72.23,49.17,14.02,86.22,35.02
16:44:54,46.71,31.07,29.7,36.65,40.83
16:44:56,73.78,69.86,77.56,8.34,44.57
16:45:14,15.78,50.45,67.88,57.63,85.99
16:45:16,2.01,42.02,74.26,25.76,10.29
16:45:34,31.21,67.03,97.2,77.8,6.94
16:45:36,41.66,76.75,29.99,41.7,86.39
16:45:54,40.82,47.73,73.64,95.84,10.23
16:45:56,10.99,34.93,69.25,78.56,29.41
16:46:14,82.59,57.81,49.45,47.23,92.77
16:46:16,9.0,22.07,29.62,42.38,44.56
16:46:34,51.07,95.86,75.82,92.02,79.41
16:46:36,45.47,10.6,9.52,32.04,3.38
16:46:54,19.99,89.68,70.42,32.32,11.89
16:46:56,4.65,81.33,38.46,64.1,70.06
16:47:14,8.42,30.83,42.16,8.96,88.25
16:47:16,88.12,87.54,98.7,80.02,48.91
16:47:34,40.36,8.38,29.59,54.68,5.35
16:47:36,53.67,79.65,8.59,85.06,79.81
16:47:54,42.14,98.12,80.49,89.12,6.7
16:47:56,35.21,95.34,82.03,27.47,92.17
16:48:15,65.66,10.52,97.81,25.97,79.6
16:48:16,43.99,20.7,15.07,17.81,43.94
16:48:35,80.99,11.44,88.94,29.57,67.39
16:48:36,39.33,29.62,24.21,0.97,46.22
16:48:55,84.67,35.36,44.24,17.0,83.69
16:48:56,74.75,50.1,54.07,59.63,12.45
16:49:15,28.72,89.19,9.0,26.4,57.94
16:49:16,21.18,26.75,16.61,20.27,19.43
16:49:35,8.17,40.66,40.17,55.12,79.76
16:49:36,43.76,91.76,15.18,57.35,62.55
16:49:55,97.28,35.26,5.14,74.7,92.45
16:49:56,37.79,25.05,27.78,82.52,13.73
16:58:01,99.96,87.34,40.79,5.93,2.1
16:58:02,45.51,58.24,96.34,83.35,29.51
16:58:21,56.39,16.91,78.2,72.98,90.67
16:58:22,78.55,85.53,2.74,85.42,70.23
16:58:41,89.15,13.54,14.92,47.82,66.79
16:58:42,15.4,51.02,88.83,42.88,70.88
16:59:01,48.94,77.75,43.31,95.79,66.16
16:59:02,22.18,65.69,0.92,50.06,1.07
16:59:21,75.24,61.5,14.32,40.93,63.25
16:59:22,79.4,60.07,94.29,19.36,32.19
16:59:41,67.09,14.24,85.86,52.79,49.65
16:59:42,25.01,45.07,77.18,14.63,55.84
17:00:01,10.52,84.45,99.21,66.71,41.59
17:00:02,7.76,18.3,61.19,61.33,43.66
17:00:21,16.83,56.1,48.79,91.22,73.79
17:00:22,83.71,69.98,98.05,58.17,51.43
17:00:41,54.71,93.59,48.2,82.64,68.87
17:00:42,95.8,5.86,13.9,49.8,95.26
17:01:01,37.26,62.42,86.92,12.23,59.4
17:01:02,33.68,31.53,9.1,54.94,88.9
17:01:21,17.18,48.91,86.74,22.31,29.6
17:01:22,35.37,41.82,50.7,61.46,65.11
17:01:41,43.64,83.21,46.16,3.03,56.57
17:01:42,23.17,78.81,1.32,56.18,74.46
17:02:01,54.09,68.13,86.52,90.48,67.91
17:02:02,89.41,62.0,87.56,66.89,35.43
17:02:21,10.89,55.94,52.17,19.79,63.03
17:02:22,68.97,91.16,90.74,62.27,75.45
17:02:41,90.52,75.63,19.4,7.63,34.66
17:02:42,79.77,52.4,64.55,13.82,83.45
17:03:01,43.72,26.76,47.8,68.32,29.25
17:03:03,40.99,48.0,18.17,99.39,49.9
17:03:21,81.76,13.95,97.87,16.9,42.94
17:03:23,13.27,51.26,88.35,80.47,40.21
17:03:41,88.39,90.51,82.93,15.78,61.44
17:03:43,80.5,84.27,39.24,14.9,12.71
17:04:01,47.53,44.44,84.87,37.74,17.22
17:04:03,65.21,85.69,76.98,4.69,17.59
17:04:21,22.91,25.91,73.88,15.88,73.19
17:04:23,47.73,26.46,27.73,43.19,47.89
17:04:41,38.25,21.48,72.33,38.64,9.78
17:04:43,70.7,5.46,40.73,16.76,45.23
17:05:01,22.87,76.48,58.66,52.15,53.03
17:05:03,51.18,62.25,64.06,16.65,47.17
17:05:21,6.36,89.56,79.68,49.66,53.13
17:05:23,49.68,78.4,31.26,75.24,27.71
17:05:41,93.19,87.36,19.1,57.4,2.73
17:05:43,44.15,37.73,54.88,8.6,20.18
17:06:01,38.62,93.73,1.8,20.13,85.8
17:06:03,90.69,41.77,86.72,40.97,33.44
17:06:21,0.86,24.99,45.14,91.66,6.09
17:06:23,98.12,26.79,84.8,20.09,97.68
17:06:41,2.84,31.73,19.8,1.82,2.64
17:06:43,72.64,10.98,0.37,6.29,42.11
17:07:01,56.09,47.81,67.73,42.65,39.85
17:07:03,19.68,0.01,62.24,3.0,12.88
17:07:21,93.54,82.41,95.63,17.73,89.0
17:07:23,32.37,31.32,83.74,59.33,65.31
17:07:41,64.32,37.51,63.85,59.59,72.53
17:07:43,44.35,62.08,1.42,89.35,39.16
17:08:01,58.23,49.79,46.18,35.22,45.59
17:08:03,3.25,61.43,78.61,90.57,80.81
17:08:21,59.66,24.4,77.69,12.24,99.82
17:08:23,56.47,4.05,33.54,19.93,44.69
17:08:41,83.18,28.88,90.95,17.19,35.1
17:08:43,53.83,90.9,16.4,87.7,43.6
17:09:01,80.35,0.91,61.44,17.79,48.79
17:09:03,37.23,56.76,48.64,24.13,66.66
17:09:21,74.91,12.32,26.01,97.01,58.38
17:09:23,22.14,40.51,5.96,75.24,46.17
17:09:41,64.43,13.14,40.82,76.11,44.95
17:09:43,78.88,23.51,27.1,1.7,99.7
17:10:01,43.85,82.2,59.9,85.98,99.43
17:10:03,44.06,69.95,96.05,77.35,26.87
17:10:21,88.68,7.63,52.1,73.34,14.91
17:10:23,36.0,27.41,67.05,15.02,86.38
17:10:41,51.94,16.02,78.09,22.91,42.22
17:10:43,42.06,26.16,82.64,24.24,7.46
17:11:01,43.06,36.15,66.66,13.81,40.36
17:11:03,41.89,73.06,50.6,69.77,17.68
17:11:21,21.3,66.18,3.38,18.37,77.84
17:11:23,64.38,59.27,6.62,99.85,16.69
17:11:41,75.82,82.88,76.63,74.05,35.41
17:11:43,53.92,52.72,65.08,65.55,20.77
17:12:01,14.53,90.73,55.72,36.32,97.44
17:12:03,2.75,98.05,46.27,54.47,73.21
17:12:21,95.24,88.84,54.5,5.66,43.28
17:12:23,62.42,66.64,43.69,26.45,5.93
17:12:41,8.46,64.25,52.92,96.11,64.85
17:12:43,95.03,5.21,64.27,68.3,78.32
17:13:01,25.96,89.83,82.67,1.02,52.67
17:13:03,11.75,47.11,35.85,31.53,81.54
17:13:21,45.14,23.45,50.38,79.15,50.67
17:13:23,66.59,12.14,92.61,11.37,41.48
17:13:41,4.49,81.77,93.91,84.33,84.34
17:13:43,79.36,58.49,65.56,11.16,25.48
17:14:01,85.89,93.73,36.1,3.13,70.25
17:14:03,77.6,54.88,48.89,17.03,18.76
17:14:21,8.98,89.49,11.63,77.17,88.06
17:14:23,22.53,35.61,49.43,34.98,48.88
17:14:41,72.54,11.22,79.87,24.88,37.81
17:14:43,70.07,41.64,82.61,18.87,99.14
17:15:01,31.19,74.19,64.01,41.17,45.94
17:15:03,40.52,37.44,9.49,30.65,28.05
17:15:21,1.29,31.4,81.96,24.29,6.14
17:15:23,92.29,26.9,87.45,70.77,21.62
17:15:41,13.3,64.82,70.94,81.24,83.92
17:15:43,43.43,73.01,70.81,41.42,49.7
17:16:01,81.75,80.42,37.01,70.1,11.97
17:16:03,20.78,79.6,82.05,52.71,33.79
17:16:21,98.51,94.25,30.55,74.09,34.13
17:16:23,37.37,73.14,81.2,84.38,48.61
17:16:41,32.3,22.53,46.19,10.81,20.02
17:16:43,24.47,77.81,95.85,9.6,28.95
17:17:01,98.44,40.04,66.99,34.86,38.63
17:17:03,20.29,40.71,66.87,57.02,38.41
17:17:21,88.16,16.1,61.45,41.57,39.18
17:17:23,23.6,55.94,97.26,76.06,56.08
17:17:41,49.7,87.68,22.02,6.94,89.53
17:17:43,4.88,37.89,25.22,69.76,52.08
17:18:01,24.79,57.98,21.09,81.11,49.16
17:18:03,47.54,18.79,8.44,98.11,13.27
17:18:21,76.4,95.47,58.16,79.16,60.33
17:18:23,72.27,85.19,24.66,96.98,2.79
17:18:41,21.69,37.82,13.48,85.02,14.87
17:18:43,1.39,40.93,54.08,0.75,66.58
17:19:01,51.62,95.16,86.8,92.65,43.48
17:19:03,96.64,23.01,6.59,86.95,60.17
17:19:22,70.53,1.07,13.53,59.23,61.9
17:19:23,32.97,69.81,43.62,62.02,19.95
17:19:42,64.93,41.36,94.08,56.29,88.11
17:19:43,97.92,74.6,55.22,80.14,56.69
17:20:02,25.34,26.78,23.75,45.37,70.36
17:20:03,30.45,92.15,37.14,6.1,58.5
17:20:22,20.43,90.41,2.84,80.33,9.78
17:20:23,53.58,43.77,52.43,59.16,80.12
17:20:42,88.55,38.17,33.6,93.75,80.28
17:20:43,85.7,90.65,48.01,58.49,82.27
17:21:02,37.81,31.97,52.56,38.49,58.98
17:21:03,31.67,28.28,42.95,47.57,64.2
17:21:22,79.19,74.87,88.25,1.19,91.72
17:21:23,62.33,41.47,36.41,96.27,65.96
17:21:42,65.52,72.13,77.75,3.48,93.71
17:21:43,58.63,71.31,40.67,93.38,56.41
17:22:02,47.28,52.12,81.33,35.44,9.81
17:22:03,36.86,19.88,25.7,34.99,87.95
17:22:22,19.69,86.35,52.13,6.94,35.05
17:22:23,1.08,84.85,79.6,63.55,66.4
17:22:42,45.55,31.42,43.71,67.87,77.77
17:22:43,13.97,58.51,8.89,27.62,25.22
17:23:02,27.55,36.53,82.61,95.33,22.27
17:23:03,21.62,14.66,48.05,54.68,32.42
17:23:22,77.69,37.44,58.05,17.03,22.69
17:23:23,43.39,49.96,21.21,62.96,26.67
17:23:42,93.38,68.96,92.32,73.03,15.48
17:23:43,47.03,27.61,11.89,26.5,3.92
17:24:02,19.72,74.06,14.82,0.25,99.54
17:24:03,61.31,59.54,30.29,84.49,88.31
17:24:22,13.9,48.88,97.42,15.28,71.71
17:24:23,69.46,56.44,23.96,41.19,92.83
17:24:42,77.59,56.56,4.58,66.48,12.5
17:24:43,3.38,75.94,96.16,35.82,96.18
17:25:02,2.1,20.84,28.67,64.89,59.37
17:25:03,87.38,6.85,87.97,13.53,71.36
17:25:22,70.56,62.88,92.64,12.58,53.26
17:25:23,97.76,14.77,10.57,41.42,82.19
17:25:42,90.94,59.25,73.0,39.19,44.0
17:25:43,66.75,71.27,5.04,95.99,77.94
17:26:02,63.16,95.49,25.15,32.04,93.55
17:26:03,38.48,67.08,58.56,45.37,3.62
17:26:22,52.08,47.68,1.23,18.64,76.58
17:26:23,29.58,97.49,76.2,75.71,5.55
17:26:42,87.67,37.25,44.58,73.5,54.09
17:26:43,86.76,17.03,73.36,52.12,50.37
17:27:02,74.64,52.35,3.43,67.71,51.56
17:27:03,21.84,98.56,58.7,40.48,99.51
17:27:22,82.51,91.42,93.64,64.21,65.85
17:27:23,27.04,69.61,7.81,38.56,39.53
17:27:42,19.93,63.11,31.73,24.69,10.75
17:27:43,20.25,65.44,99.78,2.51,74.54
17:28:02,86.58,52.73,36.51,99.18,83.32
17:28:03,45.35,41.88,8.05,60.58,67.28
17:28:22,2.28,37.47,6.03,13.83,21.58
17:28:23,84.47,77.27,45.65,47.65,67.23
17:28:42,62.0,9.73,90.83,78.68,29.06
17:28:43,34.5,2.3,43.42,65.73,36.95
17:29:02,65.04,7.58,22.2,98.64,45.09
17:29:03,70.37,46.74,38.74,37.1,33.94
17:29:22,74.1,1.54,62.17,58.73,81.29
17:29:23,15.88,0.3,83.27,20.01,34.49
17:29:42,88.43,65.76,95.76,7.0,41.18
17:29:43,11.73,98.93,47.97,58.43,60.4
17:30:02,29.74,57.65,35.24,38.79,53.39
17:30:03,95.12,64.21,2.83,25.63,80.93
17:30:22,93.16,76.79,51.83,50.91,67.91
17:30:23,93.27,12.17,1.58,68.66,5.54
17:30:42,98.01,34.88,26.46,16.15,47.7
17:30:43,64.91,45.28,2.1,91.62,76.4
17:31:02,93.93,89.27,52.48,81.66,27.11
17:31:03,9.35,96.94,59.92,73.32,92.66
17:31:22,79.93,24.09,73.53,82.46,23.21
17:31:23,41.11,82.19,91.19,57.25,3.7
17:31:42,10.82,55.37,73.55,61.11,44.38
17:31:43,80.34,36.24,87.97,91.63,91.8
17:32:02,53.88,7.86,66.07,6.0,79.26
17:32:03,78.57,87.99,56.75,9.43,88.3
17:32:22,92.23,67.99,31.68,95.7,7.11
17:32:23,51.97,62.26,7.34,81.62,73.83
17:32:42,12.31,55.52,30.02,68.66,24.57
17:32:43,47.06,33.29,16.56,49.96,97.61
17:33:02,53.41,92.2,55.93,52.43,28.52
17:33:03,91.34,90.5,75.97,35.39,60.26
17:33:22,34.8,71.17,55.23,29.57,55.74
17:33:23,40.11,98.41,43.95,80.68,9.16
17:33:42,67.51,0.16,68.1,72.9,13.41
17:33:43,22.35,16.33,9.5,23.86,17.23
17:34:02,6.54,47.43,84.32,38.52,58.0
17:34:03,33.64,60.8,91.42,76.37,46.48
